file_name,samp_per_pix,n_rows_image,n_cols_image
1604510667.dcm,1,4096,3328
1717981432.dcm,1,4096,3328
380407567.dcm,1,4096,3328
662392424.dcm,1,4096,3328
829440179.dcm,1,4096,3328
1048030282.dcm,1,2776,2082
1479237535.dcm,1,2776,2082
1589971686.dcm,1,2776,2082
1830653951.dcm,1,2776,2082
1056614352.dcm,1,3062,2394
1175199418.dcm,1,3062,2394
1353903675.dcm,1,3062,2394
971482194.dcm,1,3062,2394
1149705463.dcm,1,4096,3328
1191632699.dcm,1,4096,3328
1234906325.dcm,1,4096,3328
300789707.dcm,1,4096,3328
391756827.dcm,1,4096,3328
816558922.dcm,1,4096,3328
143798811.dcm,1,3328,2560
2109892067.dcm,1,3328,2560
306365461.dcm,1,3328,2560
318319219.dcm,1,3328,2560
1085751710.dcm,1,5355,4915
1646491944.dcm,1,5355,4915
1716439630.dcm,1,5355,4915
437060562.dcm,1,5355,4915
1555363150.dcm,1,5355,4915
211977932.dcm,1,5355,4915
611586885.dcm,1,5355,4915
727073052.dcm,1,5355,4915
112923789.dcm,1,4096,3328
1377138508.dcm,1,4096,3328
1563151720.dcm,1,4096,3328
1926557483.dcm,1,4096,3328
166813637.dcm,1,3328,2560
1726416481.dcm,1,3328,2560
1976472227.dcm,1,3328,2560
2100663413.dcm,1,3328,2560
496666349.dcm,1,3328,2560
506759176.dcm,1,3328,2560
1106867205.dcm,1,4096,3328
1763241662.dcm,1,4096,3328
421901857.dcm,1,4096,3328
926274269.dcm,1,4096,3328
146149772.dcm,1,5355,4915
407153086.dcm,1,5355,4915
433471967.dcm,1,5355,4915
930257365.dcm,1,5355,4915
1046913932.dcm,1,5355,4915
1090019410.dcm,1,5355,4915
1500389452.dcm,1,5355,4915
960692919.dcm,1,5355,4915
1873924560.dcm,1,2776,2082
329729035.dcm,1,2776,2082
420829283.dcm,1,2776,2082
888426604.dcm,1,2776,2082
1790490615.dcm,1,3328,2560
688897098.dcm,1,3328,2560
749916123.dcm,1,3328,2560
810595658.dcm,1,3328,2560
1051726497.dcm,1,4096,3328
1059968927.dcm,1,4096,3328
1658150385.dcm,1,4096,3328
587416079.dcm,1,4096,3328
812097550.dcm,1,4096,3328
1157182056.dcm,1,2294,1914
1453461207.dcm,1,2294,1914
1914382462.dcm,1,2294,1914
216067803.dcm,1,2294,1914
105489110.dcm,1,4096,3328
1072097874.dcm,1,4096,3328
1383612985.dcm,1,4096,3328
2031855524.dcm,1,4096,3328
1104544219.dcm,1,2776,2082
1310250338.dcm,1,2776,2082
1813647116.dcm,1,2776,2082
345540290.dcm,1,2776,2082
1257121795.dcm,1,4096,3328
1347868267.dcm,1,4096,3328
730480771.dcm,1,4096,3328
916509884.dcm,1,4096,3328
1019978559.dcm,1,3328,2560
143347175.dcm,1,3328,2560
1731017221.dcm,1,3328,2560
1982284680.dcm,1,3328,2560
2116616347.dcm,1,3328,2560
241105920.dcm,1,3328,2560
372686829.dcm,1,3328,2560
441379575.dcm,1,3328,2560
746867174.dcm,1,3328,2560
1062821506.dcm,1,4096,3328
112513827.dcm,1,4096,3328
1391631298.dcm,1,4096,3328
1488813025.dcm,1,4096,3328
1605465872.dcm,1,4096,3328
1180081994.dcm,1,5355,4915
1366269680.dcm,1,5355,4915
861725567.dcm,1,5355,4915
916478982.dcm,1,5355,4915
1228770106.dcm,1,2776,2082
1410917221.dcm,1,2776,2082
1445838252.dcm,1,2776,2082
863024799.dcm,1,2776,2082
922882520.dcm,1,2776,2082
1390170080.dcm,1,4096,3328
1414542564.dcm,1,4096,3328
143322096.dcm,1,4096,3328
1488528290.dcm,1,4096,3328
485832157.dcm,1,4096,3328
889992440.dcm,1,4096,3328
1057960721.dcm,1,5355,4915
1546861728.dcm,1,5355,4915
1561152908.dcm,1,5355,4915
775712288.dcm,1,5355,4915
114542910.dcm,1,2776,2082
1320919073.dcm,1,2776,2082
1685966402.dcm,1,2776,2082
816691468.dcm,1,2776,2082
1264777872.dcm,1,4096,3328
1642350161.dcm,1,4096,3328
1741799838.dcm,1,4096,3328
177091760.dcm,1,4096,3328
1845273761.dcm,1,4096,3328
2057200518.dcm,1,4096,3328
879216785.dcm,1,4096,3328
1254423099.dcm,1,4096,3328
1407335935.dcm,1,4096,3328
1613777455.dcm,1,4096,3328
429994937.dcm,1,4096,3328
1209315961.dcm,1,3328,2560
1427603798.dcm,1,3328,2560
1538849311.dcm,1,3328,2560
362023212.dcm,1,3328,2560
468462241.dcm,1,3328,2560
880086705.dcm,1,3328,2560
98312675.dcm,1,3328,2560
1892346420.dcm,1,4096,3328
2129645616.dcm,1,4096,3328
863676434.dcm,1,4096,3328
864449539.dcm,1,4096,3328
1075876909.dcm,1,2294,1914
348553439.dcm,1,2294,1914
4703157.dcm,1,2294,1914
565699417.dcm,1,2294,1914
1129084238.dcm,1,3328,2560
2071643755.dcm,1,3328,2560
466980876.dcm,1,3328,2560
641094275.dcm,1,3328,2560
1521956184.dcm,1,2294,1914
1579825622.dcm,1,2294,1914
2075246714.dcm,1,2294,1914
2085894046.dcm,1,2294,1914
618839560.dcm,1,2294,1914
646843040.dcm,1,2294,1914
1071015409.dcm,1,4096,3328
1584276034.dcm,1,4096,3328
2144090241.dcm,1,4096,3328
999527263.dcm,1,4096,3328
1069063499.dcm,1,4096,3328
1478464288.dcm,1,4096,3328
1629844503.dcm,1,4096,3328
2120236817.dcm,1,4096,3328
63154348.dcm,1,4096,3328
817978181.dcm,1,4096,3328
1025581849.dcm,1,3328,2560
1231266625.dcm,1,3328,2560
1335866.dcm,1,3328,2560
1736353707.dcm,1,3328,2560
1195811191.dcm,1,3328,2560
1251073542.dcm,1,3328,2560
1506832614.dcm,1,3328,2560
316626957.dcm,1,3328,2560
1359190743.dcm,1,5355,4915
35828347.dcm,1,5355,4915
921958817.dcm,1,5355,4915
979030833.dcm,1,5355,4915
1405254412.dcm,1,5355,4915
1695339636.dcm,1,5355,4915
1824859694.dcm,1,5355,4915
543793181.dcm,1,5355,4915
1326732476.dcm,1,3328,2560
1397055164.dcm,1,3328,2560
1424257315.dcm,1,3328,2560
1869230850.dcm,1,3328,2560
933056599.dcm,1,3328,2560
1105055041.dcm,1,2294,1914
1209595128.dcm,1,2294,1914
1579100070.dcm,1,2294,1914
321627381.dcm,1,2294,1914
626528976.dcm,1,2294,1914
1069719282.dcm,1,4096,3328
1086977375.dcm,1,4096,3328
1417771843.dcm,1,4096,3328
1569592890.dcm,1,4096,3328
1882170663.dcm,1,4096,3328
1926447510.dcm,1,4096,3328
1566246102.dcm,1,4096,3328
180245807.dcm,1,4096,3328
1970118138.dcm,1,4096,3328
297882448.dcm,1,4096,3328
972771586.dcm,1,4096,3328
1063696188.dcm,1,2294,1914
135744075.dcm,1,2294,1914
162801043.dcm,1,2294,1914
2126625832.dcm,1,2294,1914
752170963.dcm,1,2294,1914
1265594762.dcm,1,4096,3328
1292022412.dcm,1,4096,3328
1490995644.dcm,1,4096,3328
601424809.dcm,1,4096,3328
1832892866.dcm,1,5355,4915
2132807803.dcm,1,5355,4915
733212193.dcm,1,5355,4915
780010746.dcm,1,5355,4915
1007930324.dcm,1,5355,4915
1779223027.dcm,1,5355,4915
2030121650.dcm,1,5355,4915
239934033.dcm,1,5355,4915
1166211296.dcm,1,3328,2560
1843457717.dcm,1,3328,2560
1992353189.dcm,1,3328,2560
2011862807.dcm,1,3328,2560
75093114.dcm,1,3328,2560
1358200745.dcm,1,4096,3328
1499838369.dcm,1,4096,3328
1791743996.dcm,1,4096,3328
2070965175.dcm,1,4096,3328
127083915.dcm,1,4096,3328
1566899063.dcm,1,4096,3328
312905810.dcm,1,4096,3328
871726019.dcm,1,4096,3328
1021428835.dcm,1,2776,2082
1137305158.dcm,1,2776,2082
194382354.dcm,1,2776,2082
9149372.dcm,1,2776,2082
1226386041.dcm,1,4096,3328
1396776040.dcm,1,4096,3328
1399013560.dcm,1,4096,3328
2108979823.dcm,1,4096,3328
2121380793.dcm,1,4096,3328
249024760.dcm,1,4096,3328
330486195.dcm,1,4096,3328
84275961.dcm,1,4096,3328
1085717059.dcm,1,5355,4915
2123582338.dcm,1,5355,4915
333766089.dcm,1,5355,4915
954630289.dcm,1,5355,4915
1266245081.dcm,1,5355,4915
1518680937.dcm,1,5355,4915
337131552.dcm,1,5355,4915
608171651.dcm,1,5355,4915
1255319175.dcm,1,5355,4915
2001582699.dcm,1,5355,4915
211148059.dcm,1,5355,4915
690059888.dcm,1,5355,4915
1139914939.dcm,1,3328,2560
1322316863.dcm,1,3328,2560
1665253230.dcm,1,3328,2560
2465434.dcm,1,3328,2560
432805296.dcm,1,3328,2560
790440701.dcm,1,3328,2560
1098212703.dcm,1,3328,2560
1348086609.dcm,1,3328,2560
1375700402.dcm,1,3328,2560
178475575.dcm,1,3328,2560
1971712017.dcm,1,3328,2560
694514686.dcm,1,3328,2560
743749544.dcm,1,3328,2560
782151233.dcm,1,3328,2560
1162587020.dcm,1,4096,3328
1961613323.dcm,1,4096,3328
81054621.dcm,1,4096,3328
991406790.dcm,1,4096,3328
1398600341.dcm,1,2776,2082
1714463040.dcm,1,2776,2082
1826639173.dcm,1,2776,2082
2077268575.dcm,1,2776,2082
1482850375.dcm,1,3328,2560
1617219261.dcm,1,3328,2560
1782545135.dcm,1,3328,2560
705260993.dcm,1,3328,2560
1189630073.dcm,1,4096,3328
1665968462.dcm,1,4096,3328
193639214.dcm,1,4096,3328
544825982.dcm,1,4096,3328
1148896560.dcm,1,4096,3328
1220333988.dcm,1,4096,3328
2054451568.dcm,1,4096,3328
478412063.dcm,1,4096,3328
1064813635.dcm,1,4096,3328
1352927344.dcm,1,4096,3328
403932632.dcm,1,4096,3328
56121744.dcm,1,4096,3328
1035928308.dcm,1,4096,3328
1097551770.dcm,1,4096,3328
1203215296.dcm,1,4096,3328
2007561658.dcm,1,4096,3328
2062528594.dcm,1,4096,3328
1831662247.dcm,1,3328,2560
1906279301.dcm,1,3328,2560
752311316.dcm,1,3328,2560
962557441.dcm,1,3328,2560
163812595.dcm,1,3328,2560
1718693327.dcm,1,3328,2560
619725817.dcm,1,3328,2560
905832241.dcm,1,3328,2560
1577515597.dcm,1,4096,3328
1924725041.dcm,1,4096,3328
428958001.dcm,1,4096,3328
530351300.dcm,1,4096,3328
625992058.dcm,1,4096,3328
1368965692.dcm,1,5355,4915
1704052883.dcm,1,5355,4915
358772583.dcm,1,5355,4915
724798034.dcm,1,5355,4915
1466528097.dcm,1,3328,2560
1566417032.dcm,1,3328,2560
1639283978.dcm,1,3328,2560
1983971268.dcm,1,3328,2560
59937151.dcm,1,3328,2560
1072428722.dcm,1,4096,3328
1574107599.dcm,1,4096,3328
1791019677.dcm,1,4096,3328
1950504159.dcm,1,4096,3328
1577418323.dcm,1,5355,4915
1862019580.dcm,1,5355,4915
493150661.dcm,1,5355,4915
68159263.dcm,1,5355,4915
141786795.dcm,1,3328,2560
2108022809.dcm,1,3328,2560
316711525.dcm,1,3328,2560
720856716.dcm,1,3328,2560
1030715525.dcm,1,5355,4915
1657580977.dcm,1,5355,4915
1693246994.dcm,1,5355,4915
597330353.dcm,1,5355,4915
1168720532.dcm,1,4096,3328
1661894435.dcm,1,4096,3328
1811557640.dcm,1,4096,3328
219297150.dcm,1,4096,3328
300522689.dcm,1,4096,3328
535320954.dcm,1,4096,3328
685058525.dcm,1,4096,3328
1318108045.dcm,1,4096,3328
1787833703.dcm,1,4096,3328
1820235658.dcm,1,4096,3328
1915182298.dcm,1,4096,3328
1840560741.dcm,1,5355,4915
258446175.dcm,1,5355,4915
521835011.dcm,1,5355,4915
970843403.dcm,1,5355,4915
1189732056.dcm,1,2776,2082
213091987.dcm,1,2776,2082
3095401.dcm,1,2776,2082
787756516.dcm,1,2776,2082
1076104858.dcm,1,2294,1914
1842113265.dcm,1,2294,1914
1875195919.dcm,1,2294,1914
773193090.dcm,1,2294,1914
800619116.dcm,1,2294,1914
915970291.dcm,1,2294,1914
1412253895.dcm,1,2776,2082
182559740.dcm,1,2776,2082
1930694229.dcm,1,2776,2082
738427556.dcm,1,2776,2082
1217260620.dcm,1,4096,3328
1448339056.dcm,1,4096,3328
372913994.dcm,1,4096,3328
492172232.dcm,1,4096,3328
1349602681.dcm,1,3328,2560
1409066065.dcm,1,3328,2560
1747838179.dcm,1,3328,2560
1824102234.dcm,1,3328,2560
812228127.dcm,1,3328,2560
895146777.dcm,1,3328,2560
1194520536.dcm,1,3328,2560
1245826903.dcm,1,3328,2560
1465778525.dcm,1,3328,2560
247216577.dcm,1,3328,2560
511335038.dcm,1,3328,2560
914477107.dcm,1,3328,2560
1427604072.dcm,1,2776,2082
1979548225.dcm,1,2776,2082
804269611.dcm,1,2776,2082
987308818.dcm,1,2776,2082
1650784405.dcm,1,3328,2560
190732316.dcm,1,3328,2560
418563323.dcm,1,3328,2560
952806500.dcm,1,3328,2560
157509761.dcm,1,5355,4915
270983678.dcm,1,5355,4915
51644622.dcm,1,5355,4915
538738982.dcm,1,5355,4915
1361619179.dcm,1,4096,3328
1486205743.dcm,1,4096,3328
72144314.dcm,1,4096,3328
967964484.dcm,1,4096,3328
1062559205.dcm,1,2776,2082
1390390569.dcm,1,2776,2082
2082894904.dcm,1,2776,2082
372867978.dcm,1,2776,2082
1016803766.dcm,1,2776,2082
1959749116.dcm,1,2776,2082
2010693630.dcm,1,2776,2082
682364838.dcm,1,2776,2082
1074702533.dcm,1,4096,3328
1763676053.dcm,1,4096,3328
208636548.dcm,1,4096,3328
2096117179.dcm,1,4096,3328
898520007.dcm,1,4096,3328
2101606377.dcm,1,2294,1914
2116272365.dcm,1,2294,1914
427970946.dcm,1,2294,1914
882946227.dcm,1,2294,1914
111020467.dcm,1,2776,2082
1360770089.dcm,1,2776,2082
1924268326.dcm,1,2776,2082
21872985.dcm,1,2776,2082
1902834102.dcm,1,4096,3328
571471490.dcm,1,4096,3328
635935593.dcm,1,4096,3328
74521769.dcm,1,4096,3328
961642136.dcm,1,4096,3328
1859340051.dcm,1,3328,2560
1929037711.dcm,1,3328,2560
2109530754.dcm,1,3328,2560
2113821527.dcm,1,3328,2560
1241585839.dcm,1,4096,3328
1246256672.dcm,1,4096,3328
2062470089.dcm,1,4096,3328
27969942.dcm,1,4096,3328
1127311056.dcm,1,3328,2560
1559077949.dcm,1,3328,2560
1593333872.dcm,1,3328,2560
38764571.dcm,1,3328,2560
864707151.dcm,1,3328,2560
1096308702.dcm,1,3328,2560
1222153975.dcm,1,3328,2560
1810004579.dcm,1,3328,2560
2016521032.dcm,1,3328,2560
59394641.dcm,1,3328,2560
1095179206.dcm,1,3328,2560
1188906080.dcm,1,3328,2560
1346581457.dcm,1,3328,2560
1371307297.dcm,1,3328,2560
399824442.dcm,1,3328,2560
118305060.dcm,1,4096,3328
2044557540.dcm,1,4096,3328
32767676.dcm,1,4096,3328
90627689.dcm,1,4096,3328
1339170303.dcm,1,3328,2560
1802781738.dcm,1,3328,2560
2041036912.dcm,1,3328,2560
2120226240.dcm,1,3328,2560
100531881.dcm,1,4096,3328
1191615895.dcm,1,4096,3328
1259210781.dcm,1,4096,3328
480059535.dcm,1,4096,3328
1278455468.dcm,1,4096,3328
207205526.dcm,1,4096,3328
274460755.dcm,1,4096,3328
870358339.dcm,1,4096,3328
1746622881.dcm,1,2776,2082
265372528.dcm,1,2776,2082
469163681.dcm,1,2776,2082
478741437.dcm,1,2776,2082
1976923246.dcm,1,2776,2082
199041775.dcm,1,2776,2082
2127215319.dcm,1,2776,2082
671458270.dcm,1,2776,2082
1476548368.dcm,1,5355,4915
1642628853.dcm,1,5355,4915
429182904.dcm,1,5355,4915
881539219.dcm,1,5355,4915
314729052.dcm,1,4096,3328
391631617.dcm,1,4096,3328
723080382.dcm,1,4096,3328
995059790.dcm,1,4096,3328
2095080751.dcm,1,4096,3328
697632862.dcm,1,4096,3328
886870015.dcm,1,4096,3328
919620735.dcm,1,4096,3328
1057977754.dcm,1,4096,3328
1647122931.dcm,1,4096,3328
1883297363.dcm,1,4096,3328
993674425.dcm,1,4096,3328
1008125374.dcm,1,5355,4915
2083409883.dcm,1,5355,4915
519343164.dcm,1,5355,4915
698279463.dcm,1,5355,4915
1115973245.dcm,1,4096,3328
2022606354.dcm,1,4096,3328
327619354.dcm,1,4096,3328
451930968.dcm,1,4096,3328
860231961.dcm,1,4096,3328
101376851.dcm,1,4096,3328
148597603.dcm,1,4096,3328
1611837995.dcm,1,4096,3328
1978157918.dcm,1,4096,3328
1080572775.dcm,1,3328,2560
465285673.dcm,1,3328,2560
756751679.dcm,1,3328,2560
971287547.dcm,1,3328,2560
1107731245.dcm,1,5355,4915
1141828938.dcm,1,5355,4915
2138368348.dcm,1,5355,4915
231940755.dcm,1,5355,4915
1415178698.dcm,1,3328,2560
1674234383.dcm,1,3328,2560
1770994656.dcm,1,3328,2560
2051272841.dcm,1,3328,2560
2128026498.dcm,1,3328,2560
327342669.dcm,1,3328,2560
518009807.dcm,1,3328,2560
54042579.dcm,1,3328,2560
109752360.dcm,1,4096,3328
158578018.dcm,1,4096,3328
1619822516.dcm,1,4096,3328
1861144573.dcm,1,4096,3328
1063508803.dcm,1,5355,4915
1512776726.dcm,1,5355,4915
2014921616.dcm,1,5355,4915
2136760313.dcm,1,5355,4915
1345892802.dcm,1,2776,2082
2106514424.dcm,1,2776,2082
536224405.dcm,1,2776,2082
958717553.dcm,1,2776,2082
1019779487.dcm,1,5355,4915
117774784.dcm,1,5355,4915
1477695174.dcm,1,5355,4915
94279331.dcm,1,5355,4915
1030542061.dcm,1,4096,3328
2065682925.dcm,1,4096,3328
220684820.dcm,1,4096,3328
578429039.dcm,1,4096,3328
766028876.dcm,1,4096,3328
864460834.dcm,1,4096,3328
1063868476.dcm,1,4096,3328
1169832912.dcm,1,4096,3328
692524915.dcm,1,4096,3328
971623295.dcm,1,4096,3328
1258119098.dcm,1,2776,2082
1837470234.dcm,1,2776,2082
2118941783.dcm,1,2776,2082
265764266.dcm,1,2776,2082
1023829054.dcm,1,4096,3328
1231007853.dcm,1,4096,3328
1303497232.dcm,1,4096,3328
1571445534.dcm,1,4096,3328
1344266027.dcm,1,4096,3328
1407646878.dcm,1,4096,3328
1680862182.dcm,1,4096,3328
252493965.dcm,1,4096,3328
1243708221.dcm,1,5355,4915
1535979814.dcm,1,5355,4915
1819158259.dcm,1,5355,4915
937969776.dcm,1,5355,4915
1219093079.dcm,1,4096,3328
1301127343.dcm,1,4096,3328
1391694656.dcm,1,4096,3328
1779569878.dcm,1,4096,3328
2015757392.dcm,1,4096,3328
597771506.dcm,1,4096,3328
1375251365.dcm,1,3328,2560
1632245862.dcm,1,3328,2560
176672465.dcm,1,3328,2560
1862605458.dcm,1,3328,2560
243462620.dcm,1,3328,2560
262944878.dcm,1,3328,2560
109895991.dcm,1,5355,4915
116486193.dcm,1,5355,4915
1921691395.dcm,1,5355,4915
524181186.dcm,1,5355,4915
145416761.dcm,1,5355,4915
1574263527.dcm,1,5355,4915
1910630022.dcm,1,5355,4915
835254044.dcm,1,5355,4915
1185244951.dcm,1,3328,2560
1348995716.dcm,1,3328,2560
1637357035.dcm,1,3328,2560
1969692287.dcm,1,3328,2560
1294011643.dcm,1,5355,4915
235335334.dcm,1,5355,4915
737625324.dcm,1,5355,4915
937718817.dcm,1,5355,4915
13984309.dcm,1,4096,3328
1502605245.dcm,1,4096,3328
1882764823.dcm,1,4096,3328
2139296168.dcm,1,4096,3328
1037538710.dcm,1,4096,3328
1248943588.dcm,1,4096,3328
1839089677.dcm,1,4096,3328
446245731.dcm,1,4096,3328
1726562879.dcm,1,2776,2082
2071926579.dcm,1,2776,2082
463070125.dcm,1,2776,2082
503361456.dcm,1,2776,2082
1562697609.dcm,1,4096,3328
1970327379.dcm,1,4096,3328
223391501.dcm,1,4096,3328
320906700.dcm,1,4096,3328
332534551.dcm,1,4096,3328
390085683.dcm,1,4096,3328
2050760270.dcm,1,3062,2394
2098499524.dcm,1,3062,2394
365435745.dcm,1,3062,2394
63471846.dcm,1,3062,2394
642804651.dcm,1,3062,2394
107226873.dcm,1,4096,3328
444954895.dcm,1,4096,3328
454434140.dcm,1,4096,3328
548382046.dcm,1,4096,3328
10593781.dcm,1,3328,2560
1344179355.dcm,1,3328,2560
313248559.dcm,1,3328,2560
909007571.dcm,1,3328,2560
1253815986.dcm,1,4096,3328
125663785.dcm,1,4096,3328
1385990502.dcm,1,4096,3328
1737379817.dcm,1,4096,3328
558831999.dcm,1,4096,3328
647104804.dcm,1,4096,3328
1608546074.dcm,1,2776,2082
1609873402.dcm,1,2776,2082
185407699.dcm,1,2776,2082
737651678.dcm,1,2776,2082
1300530570.dcm,1,4096,3328
1337026531.dcm,1,4096,3328
1770556800.dcm,1,4096,3328
796305172.dcm,1,4096,3328
1442924650.dcm,1,2776,2082
1683366886.dcm,1,2776,2082
1882908234.dcm,1,2776,2082
2060535197.dcm,1,2776,2082
985749726.dcm,1,2776,2082
1034781820.dcm,1,4096,3328
142956131.dcm,1,4096,3328
1447556282.dcm,1,4096,3328
2079752072.dcm,1,4096,3328
162716462.dcm,1,3062,2394
462488713.dcm,1,3062,2394
568376096.dcm,1,3062,2394
74205341.dcm,1,3062,2394
884439615.dcm,1,3062,2394
918318565.dcm,1,3062,2394
1114682566.dcm,1,3328,2560
113282446.dcm,1,3328,2560
1311738455.dcm,1,3328,2560
1488125395.dcm,1,3328,2560
1701179843.dcm,1,3328,2560
2120330769.dcm,1,3328,2560
1044545235.dcm,1,4096,3328
1338884652.dcm,1,4096,3328
1938557185.dcm,1,4096,3328
376242680.dcm,1,4096,3328
683301387.dcm,1,4096,3328
1204482923.dcm,1,4096,3328
1899756297.dcm,1,4096,3328
455204256.dcm,1,4096,3328
858160878.dcm,1,4096,3328
1431701657.dcm,1,4096,3328
1782861244.dcm,1,4096,3328
179261526.dcm,1,4096,3328
2055429833.dcm,1,4096,3328
702352177.dcm,1,4096,3328
2031432611.dcm,1,4096,3328
253872340.dcm,1,4096,3328
834409327.dcm,1,4096,3328
926754393.dcm,1,4096,3328
996278820.dcm,1,4096,3328
1896045426.dcm,1,4096,3328
2082934349.dcm,1,4096,3328
372683610.dcm,1,4096,3328
886255913.dcm,1,4096,3328
1105559466.dcm,1,2776,2082
1203651221.dcm,1,2776,2082
1208321054.dcm,1,2776,2082
1596998675.dcm,1,2776,2082
1804497289.dcm,1,2776,2082
1073049948.dcm,1,3328,2560
1156867790.dcm,1,3328,2560
1721151785.dcm,1,3328,2560
877773253.dcm,1,3328,2560
1085527870.dcm,1,4096,3328
1823325277.dcm,1,4096,3328
1890026310.dcm,1,4096,3328
610659709.dcm,1,4096,3328
1436396421.dcm,1,3328,2560
396513659.dcm,1,3328,2560
607107054.dcm,1,3328,2560
852049681.dcm,1,3328,2560
1434950304.dcm,1,5355,4915
1684258177.dcm,1,5355,4915
1826156175.dcm,1,5355,4915
663038414.dcm,1,5355,4915
1676571547.dcm,1,3328,2560
1703789822.dcm,1,3328,2560
177754979.dcm,1,3328,2560
1790456354.dcm,1,3328,2560
785658192.dcm,1,3328,2560
1012895057.dcm,1,5355,4915
1124915237.dcm,1,5355,4915
1705275223.dcm,1,5355,4915
948058868.dcm,1,5355,4915
1178808620.dcm,1,2294,1914
2033849614.dcm,1,2294,1914
354816390.dcm,1,2294,1914
801982551.dcm,1,2294,1914
1110487053.dcm,1,4096,3328
1469338489.dcm,1,4096,3328
170659867.dcm,1,4096,3328
1753565477.dcm,1,4096,3328
770935955.dcm,1,4096,3328
1965578212.dcm,1,5355,4915
2040707686.dcm,1,5355,4915
280997418.dcm,1,5355,4915
939197701.dcm,1,5355,4915
1143038723.dcm,1,5355,4915
1301227817.dcm,1,5355,4915
168556633.dcm,1,5355,4915
868463870.dcm,1,5355,4915
114348131.dcm,1,2776,2082
271940695.dcm,1,2776,2082
310864877.dcm,1,2776,2082
777871938.dcm,1,2776,2082
1007602657.dcm,1,4096,3328
1383703494.dcm,1,4096,3328
305778873.dcm,1,4096,3328
679497008.dcm,1,4096,3328
1144274527.dcm,1,4096,3328
205026172.dcm,1,4096,3328
2099359072.dcm,1,4096,3328
41321230.dcm,1,4096,3328
622500947.dcm,1,4096,3328
970904871.dcm,1,4096,3328
1411851313.dcm,1,5355,4915
500266912.dcm,1,5355,4915
701209729.dcm,1,5355,4915
734188415.dcm,1,5355,4915
1079334910.dcm,1,4096,3328
1769822637.dcm,1,4096,3328
1915803121.dcm,1,4096,3328
459878698.dcm,1,4096,3328
1306188387.dcm,1,5355,4915
1699341559.dcm,1,5355,4915
477290994.dcm,1,5355,4915
518692535.dcm,1,5355,4915
592613119.dcm,1,4096,3328
756117837.dcm,1,4096,3328
807976929.dcm,1,4096,3328
963598236.dcm,1,4096,3328
1019636965.dcm,1,4096,3328
1185186309.dcm,1,4096,3328
577950260.dcm,1,4096,3328
707541302.dcm,1,4096,3328
844487705.dcm,1,4096,3328
1002077259.dcm,1,4096,3328
1234945612.dcm,1,4096,3328
1420700432.dcm,1,4096,3328
166857870.dcm,1,4096,3328
768856052.dcm,1,4096,3328
1311759636.dcm,1,5355,4915
1642742026.dcm,1,5355,4915
304396798.dcm,1,5355,4915
892334820.dcm,1,5355,4915
1062355012.dcm,1,4096,3328
1952816084.dcm,1,4096,3328
2039406817.dcm,1,4096,3328
792525089.dcm,1,4096,3328
1108106564.dcm,1,2294,1914
1397289568.dcm,1,2294,1914
1397579358.dcm,1,2294,1914
1452269805.dcm,1,2294,1914
279463167.dcm,1,2294,1914
723413787.dcm,1,2294,1914
1058259033.dcm,1,3328,2560
1543172473.dcm,1,3328,2560
156311728.dcm,1,3328,2560
461108172.dcm,1,3328,2560
2081480952.dcm,1,4096,3328
266977441.dcm,1,4096,3328
502741778.dcm,1,4096,3328
68161251.dcm,1,4096,3328
744730557.dcm,1,4096,3328
908328459.dcm,1,4096,3328
1157761866.dcm,1,5355,4915
393055081.dcm,1,5355,4915
581392058.dcm,1,5355,4915
878484933.dcm,1,5355,4915
1742729458.dcm,1,2776,2082
531793626.dcm,1,2776,2082
576777410.dcm,1,2776,2082
587493119.dcm,1,2776,2082
1673499516.dcm,1,3328,2560
1733062262.dcm,1,3328,2560
2058433052.dcm,1,3328,2560
2059991431.dcm,1,3328,2560
273269313.dcm,1,3328,2560
375415742.dcm,1,2776,2082
515065090.dcm,1,2776,2082
740654395.dcm,1,2776,2082
872852438.dcm,1,2776,2082
110571972.dcm,1,3328,2560
1684456324.dcm,1,3328,2560
1741511677.dcm,1,3328,2560
1861616078.dcm,1,3328,2560
449769090.dcm,1,3328,2560
478166948.dcm,1,3328,2560
1191431997.dcm,1,4096,3328
1416339401.dcm,1,4096,3328
1470448669.dcm,1,4096,3328
1638608645.dcm,1,4096,3328
41610366.dcm,1,4096,3328
137961824.dcm,1,4096,3328
1552134322.dcm,1,4096,3328
1753303399.dcm,1,4096,3328
241926138.dcm,1,4096,3328
380350032.dcm,1,4096,3328
64163305.dcm,1,4096,3328
99792151.dcm,1,4096,3328
1230753968.dcm,1,5355,4915
1612140199.dcm,1,5355,4915
1949862161.dcm,1,5355,4915
399222572.dcm,1,5355,4915
1614276869.dcm,1,4096,3328
1691462054.dcm,1,4096,3328
1939031267.dcm,1,4096,3328
307771716.dcm,1,4096,3328
626059719.dcm,1,4096,3328
1024073522.dcm,1,4096,3328
1324896113.dcm,1,4096,3328
776011358.dcm,1,4096,3328
941209233.dcm,1,4096,3328
1172598498.dcm,1,4096,3328
1263081072.dcm,1,4096,3328
1815418822.dcm,1,4096,3328
945102669.dcm,1,4096,3328
1102816858.dcm,1,2776,2082
1103920461.dcm,1,2776,2082
1204133269.dcm,1,2776,2082
2124614260.dcm,1,2776,2082
1078678342.dcm,1,4096,3328
1286310016.dcm,1,4096,3328
